Unnamed: 0,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
16065146.0,2012-03-27 12:52:00.00000069,,2012-03-27 12:52:00 UTC,-73.949628,40.781112,-73.94103,40.79929,1.0
9646418.0,2012-11-02 00:00:15.0000001,9.5,2012-11-02 00:00:15 UTC,-73.963859,40.774158,-73.935075,40.802522,1.0
30726382.0,2012-12-21 01:06:00.00000037,13.5,,-73.991493,40.723727,-73.96519,40.766495,1.0
41318259.0,,17.7,2010-09-30 07:54:55 UTC,-73.968939,40.764241,-74.007731,40.705547,1.0
11196860.0,2011-04-21 18:44:00.000000224,11.3,2011-04-21 18:44:00 UTC,-73.994872,40.749888,-73.980372,40.726733,1.0
12539289.0,2013-01-20 02:24:00.000000188,9.5,,-74.006485,40.738552,-74.01450799999999,40.711832,4.0
38598391.0,2009-10-07 19:05:00.000000252,13.3,2009-10-07 19:05:00 UTC,-73.999317,40.718525,-73.98398,40.756365,1.0
37748763.0,2010-04-07 08:21:47.0000001,,2010-04-07 08:21:47 UTC,-73.979428,,-73.98008100000001,40.765144,1.0
22408837.0,2010-10-28 14:13:00.000000176,6.9,2010-10-28 14:13:00 UTC,-74.01621999999999,40.715208,-73.998437,40.719687,2.0
25955093.0,2012-11-19 08:08:00.000000116,8.0,2012-11-19 08:08:00 UTC,-73.991675,40.759695,-73.980368,,3.0
35776654.0,2010-08-28 22:17:16.0000004,12.1,2010-08-28 22:17:16 UTC,-73.964973,40.770113,-73.984391,40.727269,1.0
29318122.0,2010-11-09 20:00:00.00000048,7.7,2010-11-09 20:00:00 UTC,-74.003198,40.733102,-73.988725,40.738508,
30282838.0,2014-06-26 07:06:36.0000001,12.0,2014-06-26 07:06:36 UTC,-73.970683,40.747546,-73.938158,40.792289,1.0
,2010-02-20 01:38:00.000000197,8.9,2010-02-20 01:38:00 UTC,-73.99570200000001,40.678977,-73.964972,40.684225,1.0
45502982.0,,2.5,2013-11-08 22:59:52 UTC,-73.983338,40.767563,-73.985171,40.763985,1.0
33100467.0,2009-07-31 16:04:56.0000001,9.3,2009-07-31 16:04:56 UTC,-73.987042,40.733373,-73.99659,40.723454,1.0
39932769.0,2009-10-18 17:58:00.000000180,8.5,2009-10-18 17:58:00 UTC,-73.96791,40.792862,-73.97842,40.767622,3.0
25886284.0,2010-05-15 14:46:00.00000019,3.7,2010-05-15 14:46:00 UTC,-74.006633,40.741545,-74.003576,40.748451,1.0
23831118.0,2011-12-03 04:19:00.00000076,5.7,2011-12-03 04:19:00 UTC,-74.003838,40.74221,-73.99001700000001,40.751553,1.0
10913427.0,2011-05-23 21:53:00.0000005,13.3,2011-05-23 21:53:00 UTC,-73.982493,40.768442,-74.014513,40.717302,1.0
31849282.0,2012-03-31 19:06:00.000000285,12.5,2012-03-31 19:06:00 UTC,-73.989667,40.729755,-73.99129,40.750468,1.0
32375131.0,2009-08-15 12:05:18.0000001,5.7,2009-08-15 12:05:18 UTC,-73.954286,40.7871,-73.938974,40.804916,2.0
17314263.0,2015-05-15 17:50:02.0000003,17.0,2015-05-15 17:50:02 UTC,-74.01480865478516,40.70587539672852,-73.9907455444336,40.74444580078125,1.0
9831342.0,2011-06-01 06:30:00.00000037,49.8,2011-06-01 06:30:00 UTC,-73.789725,40.647192,-73.962137,40.767962,1.0
54670590.0,2014-06-24 23:46:39.0000006,7.0,2014-06-24 23:46:39 UTC,-73.971968,40.782066,-73.94929599999999,40.772819,1.0
,2009-02-05 08:11:00.000000196,6.1,2009-02-05 08:11:00 UTC,-73.958933,40.763938,-73.970145,40.764803,1.0
8659963.0,2009-07-26 04:26:07.0000001,16.1,2009-07-26 04:26:07 UTC,-73.985431,40.723531,-73.984661,40.779782,1.0
50985917.0,2013-05-10 08:47:00.000000129,5.5,2013-05-10 08:47:00 UTC,0.0,0.0,0.0,0.0,2.0
16189458.0,2012-08-05 02:36:00.00000096,18.1,2012-08-05 02:36:00 UTC,-73.982822,40.766645,-73.933357,40.8549,2.0
41270271.0,2011-10-17 20:43:00.000000197,5.7,2011-10-17 20:43:00 UTC,-73.990933,40.718512,-74.003642,40.720697,1.0
22672590.0,2015-04-24 23:01:20.0000007,11.0,2015-04-24 23:01:20 UTC,-73.98844146728516,40.7642707824707,-74.00794219970702,40.738105773925774,2.0
718045.0,2010-11-03 23:32:00.000000148,7.3,2010-11-03 23:32:00 UTC,-73.975192,40.755432,-73.986402,40.734390000000005,2.0
24558769.0,2015-02-08 02:45:59.0000005,12.0,2015-02-08 02:45:59 UTC,-74.0003433227539,40.73059844970703,-73.99051666259766,40.76488876342773,2.0
7101733.0,2010-03-29 18:45:58.0000004,12.1,2010-03-29 18:45:58 UTC,-74.001246,40.727746,-73.956498,40.767275,1.0
2315756.0,2009-06-18 14:25:00.000000152,3.7,2009-06-18 14:25:00 UTC,-73.97036700000001,40.762808,-73.959577,40.758887,1.0
3008074.0,2010-11-25 02:41:36.0000003,5.7,2010-11-25 02:41:36 UTC,-73.98014599999999,40.742923,-73.970299,40.760298,1.0
40211523.0,2011-04-14 04:36:00.00000013,8.9,2011-04-14 04:36:00 UTC,-73.982523,40.767808,-73.950203,40.780503,4.0
50801983.0,2015-01-11 17:31:47.0000006,8.0,2015-01-11 17:31:47 UTC,-73.9461898803711,40.78118133544922,-73.95919036865234,40.773216247558594,
5740083.0,2015-06-06 15:19:23.0000001,20.0,2015-06-06 15:19:23 UTC,-73.95199584960938,40.76935958862305,-74.01189422607422,40.705020904541016,1.0
15016569.0,2013-03-19 14:54:43.0000001,4.5,2013-03-19 14:54:43 UTC,-73.990503,40.761553,-73.9897,40.753723,1.0
2683369.0,2014-06-29 20:42:00.00000040,27.0,2014-06-29 20:42:00 UTC,-73.948375,40.829573,-74.005298,40.741296000000006,1.0
46874448.0,2010-10-07 15:44:42.0000003,10.1,2010-10-07 15:44:42 UTC,-73.951842,,-73.970017,40.762611,1.0
31587300.0,2010-02-14 07:57:39.0000001,6.5,2010-02-14 07:57:39 UTC,-73.975904,40.746314,-73.961511,40.768440000000005,1.0
2722708.0,2010-03-02 21:20:16.0000002,4.1,2010-03-02 21:20:16 UTC,-73.981432,40.746403,-73.981432,40.746403,1.0
20773044.0,2010-07-08 10:29:00.000000111,8.5,2010-07-08 10:29:00 UTC,0.0,0.0,0.0,0.0,2.0
35462633.0,2012-12-09 00:15:00.000000201,9.5,2012-12-09 00:15:00 UTC,-73.986882,40.721115000000005,-73.996337,40.723762,2.0
23171033.0,2010-11-29 08:00:48.0000004,45.0,2010-11-29 08:00:48 UTC,-73.982099,40.69837,-73.998665,40.734662,1.0
6975376.0,,49.57,2010-03-10 12:08:00 UTC,-73.980715,40.764738,-73.781543,40.646918,5.0
31555865.0,2012-04-14 14:09:21.0000004,11.3,2012-04-14 14:09:21 UTC,-73.990706,40.745701,-73.95881,40.783318,1.0
48306380.0,2014-10-29 20:49:45.0000002,24.5,2014-10-29 20:49:45 UTC,-73.98299399999999,40.767715,-73.937768,40.804458,1.0
46810235.0,2010-08-17 19:17:47.0000003,4.1,2010-08-17 19:17:47 UTC,-73.957291,40.77012,-73.950575,40.778285,1.0
53859598.0,2009-03-12 17:12:00.00000058,12.9,2009-03-12 17:12:00 UTC,-73.98010699999999,40.730303,-73.949843,40.77571,5.0
13092353.0,2010-03-23 21:24:05.0000003,10.5,2010-03-23 21:24:05 UTC,-73.973256,40.767528000000006,-73.973753,40.784326,1.0
5292699.0,2010-07-04 03:06:19.0000001,4.5,,-73.956076,40.772002,-73.949683,40.770158,2.0
33360253.0,2011-03-14 10:20:00.000000162,12.5,2011-03-14 10:20:00 UTC,-74.016552,40.704838,-73.98651,40.762492,1.0
35011578.0,2012-05-03 08:43:35.0000004,9.3,2012-05-03 08:43:35 UTC,-73.976089,40.781289,-73.97601999999999,40.76004,1.0
20248526.0,2013-02-22 00:05:00.00000039,4.5,2013-02-22 00:05:00 UTC,-73.990348,40.728987,-73.982803,40.73102,1.0
44140655.0,2011-02-02 15:26:17.0000001,49.8,2011-02-02 15:26:17 UTC,-73.78613100000001,40.647086,-73.979453,40.764824,1.0
9448314.0,2009-03-05 21:39:00.000000216,15.7,2009-03-05 21:39:00 UTC,-73.955467,40.766095,-73.9065,40.723233,1.0
46328360.0,2012-11-18 13:48:54.0000006,7.0,2012-11-18 13:48:54 UTC,-74.000813,40.718303000000006,-73.996873,40.727118,1.0
31528278.0,2012-05-03 10:48:00.000000105,13.7,2012-05-03 10:48:00 UTC,-73.975622,40.755905,-74.006562,,1.0
14980380.0,2009-05-27 15:11:42.0000001,8.1,2009-05-27 15:11:42 UTC,-73.991199,40.750493,-74.000878,40.724655,
33426824.0,2010-01-24 02:34:00.000000211,18.9,2010-01-24 02:34:00 UTC,-73.985935,40.762622,-73.967508,40.695928,1.0
,2012-08-29 00:03:58.0000001,,2012-08-29 00:03:58 UTC,-73.97721800000001,40.762967,-73.92094300000001,40.756525,1.0
51580962.0,2014-03-28 08:07:00.000000123,,2014-03-28 08:07:00 UTC,-74.012805,40.706207,-74.011927,40.707637,1.0
28454750.0,2012-10-01 22:45:00.00000081,7.0,2012-10-01 22:45:00 UTC,-73.96270799999999,40.766748,-73.95180500000001,40.787247,2.0
9753493.0,2014-09-30 13:18:56.0000002,10.0,2014-09-30 13:18:56 UTC,,40.72447,-74.016266,,1.0
40825053.0,2013-12-15 02:28:00.00000091,28.5,2013-12-15 02:28:00 UTC,-73.98933000000001,40.719017,-74.03165200000001,40.622087,2.0
21313326.0,2013-02-22 00:23:00.000000119,20.5,2013-02-22 00:23:00 UTC,-73.964535,40.807390000000005,-73.98869300000001,40.748697,
4764262.0,2009-11-10 09:41:53.0000002,8.9,2009-11-10 09:41:53 UTC,-73.954959,40.764944,-73.972691,40.743537,1.0
35827221.0,,12.1,2012-08-01 23:36:00 UTC,-73.967285,40.76664,-73.992187,40.721613,1.0
48416895.0,2012-12-15 19:14:00.000000152,3.0,2012-12-15 19:14:00 UTC,-74.002258,40.729577,-74.001377,40.73117,1.0
41771144.0,2010-03-22 20:19:00.000000197,10.1,2010-03-22 20:19:00 UTC,-73.980613,40.733958,-73.986193,40.761367,1.0
12868089.0,2012-11-11 07:23:34.0000001,10.5,2012-11-11 07:23:34 UTC,-73.95617800000001,40.767902,-73.98876,,1.0
51371769.0,2012-01-01 16:03:38.0000004,16.9,,-73.994341,40.718409,,40.761556,2.0
19259348.0,2011-02-05 18:19:00.000000177,9.7,2011-02-05 18:19:00 UTC,-74.008505,40.70568,-73.985962,40.719388,2.0
18607427.0,2013-06-27 19:22:08.0000002,10.0,2013-06-27 19:22:08 UTC,-73.974852,40.741918,-73.952513,40.771507,1.0
18286162.0,2010-11-27 19:13:35.0000001,3.7,2010-11-27 19:13:35 UTC,-73.96399,40.767749,-73.95574,40.764268,2.0
11172678.0,2011-01-18 07:13:00.000000100,4.1,2011-01-18 07:13:00 UTC,-73.98883000000001,40.74782,-73.978912,40.753422,1.0
31206923.0,2010-11-22 08:58:57.0000003,9.3,,-74.001451,40.736013,-73.979863,40.759779,1.0
52718321.0,2013-06-26 06:40:00.00000022,,2013-06-26 06:40:00 UTC,-73.993062,40.73684,-73.979827,40.761137,5.0
11166511.0,2012-07-16 14:33:42.0000002,14.1,2012-07-16 14:33:42 UTC,-74.01201800000001,40.70903,-73.968914,40.750586,1.0
2068694.0,2011-12-02 16:03:04.0000004,4.1,2011-12-02 16:03:04 UTC,-74.001487,40.741085,-73.99095,40.736646,1.0
27594482.0,2014-09-13 23:23:00.000000299,31.0,2014-09-13 23:23:00 UTC,-73.98238,40.77116,-73.9838,40.6683,1.0
8919992.0,2011-11-11 18:08:00.00000090,7.7,2011-11-11 18:08:00 UTC,-73.985515,40.727153,-74.005055,40.739925,1.0
44467254.0,2012-04-19 08:40:00.000000200,4.1,2012-04-19 08:40:00 UTC,-73.969557,40.763345,-73.971618,40.757665,1.0
54404456.0,2014-07-11 18:12:00.00000024,28.33,2014-07-11 18:12:00 UTC,-73.864857,40.770327,-73.94547299999999,40.804885,5.0
7204233.0,2011-01-21 17:59:00.00000090,4.1,2011-01-21 17:59:00 UTC,-73.954325,40.778895,,40.773615,3.0
1799703.0,2009-07-07 17:04:00.000000163,6.5,2009-07-07 17:04:00 UTC,-73.995147,40.724565000000005,-73.98155200000001,40.743128000000006,1.0
3043338.0,2009-07-17 00:10:12.0000004,6.1,2009-07-17 00:10:12 UTC,-73.990184,40.68715,-73.971862,40.686016,1.0
15641537.0,2014-04-08 10:49:03.0000006,8.0,2014-04-08 10:49:03 UTC,-73.97858599999999,40.757962,-73.973297,,1.0
51413292.0,2010-10-11 19:26:00.0000004,9.7,2010-10-11 19:26:00 UTC,-73.99404,40.752652000000005,,40.740807,
47549805.0,2009-02-19 19:45:36.0000002,7.1,2009-02-19 19:45:36 UTC,-73.97878,40.766722,-73.95969699999999,40.767567,1.0
16781500.0,2011-02-11 21:04:00.000000287,12.9,2011-02-11 21:04:00 UTC,-73.985178,40.763067,-73.989478,40.730332,5.0
16762799.0,2012-03-13 16:14:40.0000001,8.1,2012-03-13 16:14:40 UTC,-73.967031,40.75997,-73.95918,40.777419,1.0
50876539.0,2011-11-19 16:32:31.0000003,10.5,2011-11-19 16:32:31 UTC,-73.964556,40.807296,-73.982298,40.771039,1.0
,2014-03-27 15:39:00.00000065,6.0,2014-03-27 15:39:00 UTC,,40.741705,-74.00268299999999,40.740792,5.0
2849924.0,,6.5,2010-06-06 22:21:10 UTC,-73.987045,40.760916,-73.97075699999999,40.752543,1.0
583170.0,2014-06-06 09:21:10.0000001,9.0,2014-06-06 09:21:10 UTC,-73.959119,40.774935,-73.971393,40.758229,1.0
1751587.0,2009-12-15 12:10:21.0000001,11.3,2009-12-15 12:10:21 UTC,-73.95330899999999,40.767309,-73.960766,40.797357,1.0
9856403.0,2013-05-12 19:17:00.000000162,,2013-05-12 19:17:00 UTC,-73.96328000000001,40.766365,-73.943377,40.78517,5.0
,2013-05-28 20:59:15.0000006,17.0,2013-05-28 20:59:15 UTC,-73.98944399999999,40.726268,-73.97628,40.777355,1.0
54935216.0,2013-11-05 08:07:00.000000213,7.0,2013-11-05 08:07:00 UTC,,40.76461,-73.9888,40.752587,1.0
12234284.0,2014-11-29 15:37:09.0000005,6.0,2014-11-29 15:37:09 UTC,-73.989147,40.741962,-74.002048,40.735145,1.0
46106644.0,2012-02-22 09:44:56.0000002,6.1,,-73.996065,40.753436,-74.002581,40.760707,1.0
13895520.0,2012-12-07 18:55:00.000000227,9.5,2012-12-07 18:55:00 UTC,-74.00058,40.730562,-73.983853,40.730187,6.0
28199631.0,,14.0,2014-07-30 08:45:10 UTC,-73.982351,40.777625,-73.991516,40.748149,1.0
38434429.0,2012-08-01 22:19:00.000000125,15.3,2012-08-01 22:19:00 UTC,,40.792905,-73.982252,40.746677000000005,2.0
52236918.0,2014-11-11 23:53:00.00000077,11.0,2014-11-11 23:53:00 UTC,-73.98803000000001,,-74.003927,40.742902,2.0
19083609.0,2010-05-26 14:55:00.0000001,5.3,2010-05-26 14:55:00 UTC,-73.963493,40.774438,-73.95469,40.786478,2.0
46050843.0,2009-04-01 11:24:38.0000004,13.7,2009-04-01 11:24:38 UTC,-74.00165,40.71968,-73.992707,40.753311,1.0
28534559.0,2011-11-08 16:41:11.0000002,2.9,2011-11-08 16:41:11 UTC,-73.945832,40.775472,-73.947586,40.776381,1.0
20247726.0,2013-08-01 08:39:00.000000251,10.5,2013-08-01 08:39:00 UTC,-73.989977,40.761587,-73.99279200000001,40.75657,1.0
27478140.0,2014-02-25 00:08:00.00000029,42.0,2014-02-25 00:08:00 UTC,-73.785652,40.666397,-73.58730200000001,40.690865,1.0
54408361.0,2010-01-24 09:49:57.0000001,9.7,2010-01-24 09:49:57 UTC,-73.987009,40.759481,-73.978566,40.788032,1.0
14260838.0,2013-09-24 22:24:55.0000002,8.5,2013-09-24 22:24:55 UTC,-73.98519300000001,40.760499,-74.00405699999999,40.742161,1.0
37430105.0,2012-04-22 21:18:34.0000003,45.0,2012-04-22 21:18:34 UTC,-74.007002,40.707803000000006,,40.707804,
31329809.0,2012-01-07 23:05:00.000000176,6.5,2012-01-07 23:05:00 UTC,-73.991528,40.749798,-73.98005699999999,,1.0
55312612.0,2012-12-22 09:19:30.0000001,29.8,2012-12-22 09:19:30 UTC,-73.96267900000001,40.805721000000005,-73.861455,40.767715,1.0
22936483.0,2012-04-20 13:08:00.000000118,4.1,2012-04-20 13:08:00 UTC,-73.9874,40.780316,,40.774865000000005,1.0
52531075.0,2011-01-07 18:19:33.0000003,10.9,2011-01-07 18:19:33 UTC,,40.72633,-73.991299,40.749371,
54356304.0,2009-10-11 20:01:35.0000005,5.3,2009-10-11 20:01:35 UTC,-73.962506,40.772936,-73.982239,40.774976,1.0
42214330.0,2011-02-14 06:55:50.0000004,10.1,2011-02-14 06:55:50 UTC,-73.977532,40.752136,-73.97788800000001,40.752884,
17312929.0,2012-11-03 15:50:51.0000001,42.5,2012-11-03 15:50:51 UTC,-73.873092,40.774185,-73.970197,40.630277,2.0
1696105.0,2009-03-22 18:02:48.0000004,5.7,2009-03-22 18:02:48 UTC,-73.964957,40.766792,-73.982013,40.772658,2.0
12269539.0,2014-03-27 14:56:15.0000001,11.5,2014-03-27 14:56:15 UTC,-73.965749,40.762653,-73.964076,40.79248,1.0
42777918.0,2014-02-18 14:09:34.0000002,8.5,2014-02-18 14:09:34 UTC,-73.983924,,-73.966531,40.773216,1.0
13741275.0,2014-07-27 17:32:00.000000205,9.5,2014-07-27 17:32:00 UTC,-73.975207,40.753595,-73.99691,40.731537,5.0
20555667.0,2011-05-07 16:42:38.0000005,7.7,2011-05-07 16:42:38 UTC,-73.995533,40.764459,-73.974678,40.790706,1.0
3306136.0,2015-04-02 19:59:23.00000012,3.5,2015-04-02 19:59:23 UTC,-73.9629898071289,40.79409408569336,-73.96724700927734,40.78818130493164,1.0
47946177.0,2014-12-29 20:29:00.000000128,9.5,2014-12-29 20:29:00 UTC,-73.990887,40.755405,-73.97733199999999,40.763732,1.0
22425612.0,2015-02-25 12:08:54.0000001,19.5,2015-02-25 12:08:54 UTC,0.0,0.0,0.0,0.0,1.0
21733845.0,2009-07-07 23:55:59.0000001,27.7,,-73.982519,40.751008,-74.031462,40.614559,1.0
,2009-02-19 08:05:46.0000006,7.3,2009-02-19 08:05:46 UTC,-73.957832,40.773512,-73.981546,40.771058,1.0
5824391.0,2009-12-05 03:49:18.0000003,9.7,2009-12-05 03:49:18 UTC,-74.00769100000001,40.740884,-74.00489,40.706361,1.0
717439.0,2010-10-24 18:33:15.0000006,6.9,2010-10-24 18:33:15 UTC,-73.982272,40.757769,,40.736899,2.0
12480121.0,2014-10-10 08:14:48.0000002,6.0,2014-10-10 08:14:48 UTC,-73.961177,40.806696,-73.96129599999999,40.796348,
49703833.0,2010-08-24 14:48:00.000000101,6.5,2010-08-24 14:48:00 UTC,-74.010242,40.719912,-73.995747,40.736818,1.0
9064008.0,2011-11-15 20:11:35.0000004,5.7,2011-11-15 20:11:35 UTC,-73.974248,40.76287,-73.986276,40.758251,1.0
52765941.0,2012-10-30 14:01:00.00000045,6.5,2012-10-30 14:01:00 UTC,-73.955507,40.779658000000005,-73.966272,40.764783,1.0
21883331.0,2012-05-21 14:15:13.0000004,14.9,2012-05-21 14:15:13 UTC,-73.992183,40.743311,-73.96775699999999,40.787481,2.0
46854418.0,2015-06-12 18:20:16.0000002,11.0,2015-06-12 18:20:16 UTC,-73.95960998535155,40.77104187011719,-73.97833251953125,40.78655624389648,2.0
51224752.0,2009-03-25 03:18:00.00000018,6.1,2009-03-25 03:18:00 UTC,-74.005915,40.72643,-73.998677,40.740613,1.0
14946474.0,2011-08-07 03:02:00.00000054,20.5,2011-08-07 03:02:00 UTC,-73.967517,40.756302000000005,-73.929682,40.852353,5.0
8568417.0,2012-12-11 09:12:00.000000152,9.0,2012-12-11 09:12:00 UTC,-73.975298,40.765745,-73.98759799999999,40.76666,2.0
26698540.0,2012-09-10 16:32:00.00000022,12.0,,-73.95770300000001,40.769527,-73.989897,40.755507,1.0
33143454.0,2011-03-21 18:27:07.0000002,8.1,2011-03-21 18:27:07 UTC,-73.958832,40.764031,-73.949067,40.793555,1.0
35248177.0,2013-06-11 23:37:32.0000003,6.0,2013-06-11 23:37:32 UTC,-73.944001,40.795533,-73.94710500000001,40.780966,1.0
48883029.0,2014-05-31 22:59:00.0000009,16.5,2014-05-31 22:59:00 UTC,-73.966767,40.710682,-73.997825,40.67871,1.0
6535314.0,2011-09-01 22:56:46.0000004,8.1,2011-09-01 22:56:46 UTC,-73.98873499999999,40.693175,-73.978157,40.684783,1.0
19732107.0,2013-03-07 20:19:06.0000003,16.5,,-73.98350699999999,40.728392,-73.953321,40.718737,1.0
24751431.0,2014-12-15 16:13:37.0000001,16.5,2014-12-15 16:13:37 UTC,-73.991351,40.732356,-73.955188,40.704258,1.0
20199826.0,2012-04-13 06:23:07.0000002,,2012-04-13 06:23:07 UTC,-73.994173,40.756699,-73.99249,40.767438,1.0
12747261.0,2011-11-12 00:52:10.0000002,3.7,2011-11-12 00:52:10 UTC,-73.954676,40.773064,-73.947396,40.772589,1.0
3064754.0,2010-09-28 09:25:58.0000003,8.1,2010-09-28 09:25:58 UTC,-73.986216,,-73.979888,40.755634,1.0
40310970.0,2013-01-03 12:45:00.00000038,9.0,2013-01-03 12:45:00 UTC,-73.99983,40.721862,-74.010502,40.70892,1.0
43660639.0,2012-01-24 17:31:09.0000004,23.3,2012-01-24 17:31:09 UTC,-73.98025799999999,40.748627,-73.979068,,1.0
49832272.0,2012-04-23 16:20:57.0000003,4.9,2012-04-23 16:20:57 UTC,-73.982123,40.773847,-73.978306,40.785907,1.0
15948577.0,2015-06-19 18:49:43.00000013,11.5,2015-06-19 18:49:43 UTC,-73.97117614746094,40.76247024536133,,40.74595642089844,3.0
4176748.0,2011-11-20 13:22:00.00000050,4.5,2011-11-20 13:22:00 UTC,-73.962623,40.763285,-73.96923699999999,40.757372,2.0
11353916.0,2012-10-20 00:49:00.000000171,12.5,2012-10-20 00:49:00 UTC,-74.00948199999999,40.714867,-73.98220699999999,40.7487,
39470209.0,2011-03-05 20:56:49.0000005,51.5,2011-03-05 20:56:49 UTC,0.0,0.0,0.0,0.0,1.0
,2013-10-02 13:36:00.00000046,,2013-10-02 13:36:00 UTC,-73.983202,40.744367,-73.990145,40.748347,6.0
47465853.0,2012-07-06 19:32:38.0000005,8.1,2012-07-06 19:32:38 UTC,-73.973659,40.759096,-73.95450699999999,40.78065,2.0
16155908.0,2011-01-09 11:15:00.000000164,6.9,2011-01-09 11:15:00 UTC,-73.953653,40.76677,-73.973055,40.758967,4.0
28238600.0,2013-03-09 15:26:09.0000004,10.5,2013-03-09 15:26:09 UTC,-73.950148,40.775446,-73.979061,,1.0
51262669.0,2011-03-01 22:07:28.0000003,12.9,2011-03-01 22:07:28 UTC,-73.976915,40.759144,-74.007911,40.707361,1.0
43743846.0,2009-06-22 13:20:58.0000005,4.5,2009-06-22 13:20:58 UTC,-73.956737,40.802614,-73.961119,40.805018,2.0
18851192.0,2011-03-12 13:36:46.0000005,,2011-03-12 13:36:46 UTC,-73.955262,40.780141,-73.962204,40.767048,1.0
39818831.0,2012-06-30 12:25:02.0000001,6.1,2012-06-30 12:25:02 UTC,-73.951379,40.782262,-73.966505,40.791603,4.0
2566409.0,2013-02-12 20:35:00.000000154,8.0,2013-02-12 20:35:00 UTC,-73.969637,40.789605,-73.981572,40.767487,1.0
10068841.0,2015-05-30 21:48:22.0000007,4.5,2015-05-30 21:48:22 UTC,-73.98220825195312,40.7673454284668,-73.98438262939453,40.760345458984375,1.0
6977232.0,2009-02-22 12:35:07.0000004,3.3,2009-02-22 12:35:07 UTC,-73.95725,40.76595,-73.953204,40.771529,1.0
9676987.0,2013-04-14 13:27:57.0000007,,2013-04-14 13:27:57 UTC,-73.953487,40.771248,-73.977192,40.774894,2.0
14877920.0,2013-11-10 02:14:00.000000116,22.5,2013-11-10 02:14:00 UTC,-73.987567,40.718545,-73.952372,,2.0
2233238.0,2014-06-03 21:53:45.0000004,10.0,2014-06-03 21:53:45 UTC,-74.01114399999999,40.715616,-74.00489499999999,40.746847,1.0
21316193.0,2013-07-27 13:00:00.000000160,29.0,2013-07-27 13:00:00 UTC,-73.953023,40.780032,-73.97465799999999,40.698012,1.0
33568354.0,2010-08-28 04:12:16.0000003,9.7,2010-08-28 04:12:16 UTC,-73.967626,40.755984000000005,-73.933436,40.766276,1.0
31447837.0,2010-04-03 04:29:44.0000003,11.7,2010-04-03 04:29:44 UTC,-73.986796,40.761047,-73.94205500000001,40.78957,3.0
5409731.0,2009-12-12 02:59:00.00000056,19.3,2009-12-12 02:59:00 UTC,-73.97643199999999,40.78578,-73.921357,,3.0
48457888.0,2011-06-24 22:19:00.000000251,5.7,2011-06-24 22:19:00 UTC,-73.986172,40.759262,-73.980797,40.76203,1.0
3040806.0,2011-11-23 07:38:00.000000123,7.3,2011-11-23 07:38:00 UTC,-73.992278,40.742488,-73.973713,40.760147,1.0
52037284.0,2010-03-02 21:44:41.0000006,7.3,2010-03-02 21:44:41 UTC,,40.730122,-73.997597,40.721738,2.0
16519691.0,2014-11-07 15:19:00.000000133,47.83,2014-11-07 15:19:00 UTC,-73.866085,40.771417,-73.971642,,1.0
27443518.0,2013-08-12 08:54:00.00000095,10.5,2013-08-12 08:54:00 UTC,-73.97752,40.734095,-73.988672,40.745492,6.0
43715118.0,2013-02-26 21:49:00.000000239,11.0,2013-02-26 21:49:00 UTC,-73.956983,,-73.988258,40.774783,1.0
39896401.0,2009-11-01 01:27:46.0000006,10.9,2009-11-01 01:27:46 UTC,-73.99016,40.746155,-73.952484,40.780829,2.0
52115562.0,2013-05-01 20:18:57.0000002,57.33,2013-05-01 20:18:57 UTC,-73.789553,40.665255,-73.996596,40.745348,1.0
32493562.0,2011-11-03 03:05:42.0000001,7.3,2011-11-03 03:05:42 UTC,-73.966092,40.800028000000005,-73.939625,,2.0
21025222.0,2012-01-20 14:56:00.000000164,94.3,2012-01-20 14:56:00 UTC,-73.987312,40.749577,-74.09678199999999,40.838132,1.0
195540.0,2012-03-11 13:03:53.0000001,3.7,2012-03-11 13:03:53 UTC,-73.98145600000001,40.781258,-73.982265,40.784944,1.0
24417786.0,2013-01-30 07:18:00.00000019,8.0,2013-01-30 07:18:00 UTC,-74.010802,40.718842,,40.713217,1.0
45924805.0,2013-10-26 23:12:00.000000176,6.0,2013-10-26 23:12:00 UTC,-73.95955699999999,40.775212,-73.975617,,5.0
46034049.0,2011-03-06 16:55:00.000000104,8.9,2011-03-06 16:55:00 UTC,-74.001187,40.729412,-73.995822,40.752087,1.0
33202495.0,2011-05-03 21:13:00.00000071,23.3,2011-05-03 21:13:00 UTC,-73.979347,40.77666,-73.863893,40.729688,1.0
35675944.0,2013-05-24 04:05:50.0000001,16.5,2013-05-24 04:05:50 UTC,-73.984955,40.727993,-73.933382,40.795083,1.0
23735292.0,2011-08-13 08:36:48.0000001,6.1,2011-08-13 08:36:48 UTC,-73.9912,40.7174,-73.9945,40.7324,
16594466.0,2009-12-12 16:01:00.00000053,,2009-12-12 16:01:00 UTC,-73.990538,40.749597,-73.987372,40.740568,1.0
32979938.0,2014-11-08 18:42:00.00000013,8.0,2014-11-08 18:42:00 UTC,-73.984925,40.745090000000005,-73.971337,40.76373,2.0
5497581.0,2011-01-14 23:00:00.00000093,25.3,2011-01-14 23:00:00 UTC,-73.866265,40.771587,-73.98514499999999,40.751552,1.0
47424427.0,2009-08-24 15:57:00.00000076,9.3,2009-08-24 15:57:00 UTC,-73.964267,40.773657,-73.964928,40.806522,1.0
